name,rating,rank,rating_o,rating_d,rank_o,rank_d,season_week,ranking_id,season,week
New York Giants,2.220755343576707,12,-2.4730919546432464,4.6938472982199535,20,2,1982.014,222,1982,13.999999999896318
New York Jets,9.310625621510493,2,6.089316922195271,3.221308699315221,3,5,1982.014,222,1982,13.999999999896318
Oakland Raiders,-6.346318732935564,26,0.7227634127861251,-7.069082145721689,13,29,1982.014,222,1982,13.999999999896318
Philadelphia Eagles,1.4150794911880242,15,1.3150074925712842,0.1000719986167398,10,15,1982.014,222,1982,13.999999999896318
Pittsburgh Steelers,3.9876997091503297,7,0.8616126359418184,3.126087073208512,12,6,1982.014,222,1982,13.999999999896318
San Diego Chargers,4.567597303699375,6,7.081343512162913,-2.5137462084635382,1,22,1982.014,222,1982,13.999999999896318
San Francisco 49ers,3.166263105133055,10,5.803170190637558,-2.636907085504503,4,24,1982.014,222,1982,13.999999999896318
Seattle Seahawks,0.3112767225444816,16,0.2817691585924309,0.0295075639520506,15,16,1982.014,222,1982,13.999999999896318
St. Louis Cardinals,-1.711405539845678,18,-1.9820578317628752,0.2706522919171972,17,14,1982.014,222,1982,13.999999999896318
Tampa Bay Buccaneers,-0.7436065929292861,17,-2.411303026979859,1.667696434050573,19,10,1982.014,222,1982,13.999999999896318
Washington Commanders,5.926627207359077,5,3.122699372346836,2.8039278350122414,8,7,1982.014,222,1982,13.999999999896318
Atlanta Falcons,3.1116421097508766,8,3.493855633377005,-0.3822135236261278,6,17,1982.015,223,1982,15.000000000100044
Baltimore Colts,-8.93994148793314,28,-5.469868511366439,-3.4700729765667013,27,25,1982.015,223,1982,15.000000000100044
Buffalo Bills,2.6610674201121047,10,-0.8727962912356995,3.533863711347804,16,4,1982.015,223,1982,15.000000000100044
Chicago Bears,-4.630681266257705,23,-6.426859119003535,1.79617785274583,28,9,1982.015,223,1982,15.000000000100044
Cincinnati Bengals,5.022892734627215,6,3.897118267205787,1.1257744674214276,5,13,1982.015,223,1982,15.000000000100044
Cleveland Browns,-4.52195790824751,22,-4.736232723783932,0.2142748155364223,25,15,1982.015,223,1982,15.000000000100044
Dallas Cowboys,10.916010447630484,1,5.668929452140396,5.247080995490088,4,1,1982.015,223,1982,15.000000000100044
Denver Broncos,-7.348708273410868,26,-2.297399991514925,-5.051308281895944,20,26,1982.015,223,1982,15.000000000100044
Detroit Lions,2.3137440718343734,13,1.852662835907832,0.461081235926542,11,14,1982.015,223,1982,15.000000000100044
Green Bay Packers,2.791480145074893,9,3.313974875946997,-0.5224947308721043,7,20,1982.015,223,1982,15.000000000100044
Houston Oilers,-10.047133799224625,29,-3.5063118685777805,-6.5408219306468425,24,28,1982.015,223,1982,15.000000000100044
Kansas City Chiefs,-1.846290871739936,19,-2.983159080510285,1.1368682087703488,23,12,1982.015,223,1982,15.000000000100044
Los Angeles Raiders,5.318294606881304,5,6.501273689857243,-1.182979082975939,2,22,1982.015,223,1982,15.000000000100044
Los Angeles Rams,-5.925615618380712,24,-0.8466883624604051,-5.078927255920306,15,27,1982.015,223,1982,15.000000000100044
Miami Dolphins,4.189289938929064,7,0.7889607604084057,3.400329178520658,12,5,1982.015,223,1982,15.000000000100044
Minnesota Vikings,-0.9920182660897932,18,-0.0497126320032806,-0.9423056340865126,14,21,1982.015,223,1982,15.000000000100044
New England Patriots,-2.9689187589425385,20,-4.973852779068766,2.004934020126227,26,8,1982.015,223,1982,15.000000000100044
New Orleans Saints,-7.554764609119998,27,-7.111033637664146,-0.4437309714558514,29,18,1982.015,223,1982,15.000000000100044
New York Giants,2.34137881285862,12,-2.4282123209496023,4.769591133808223,21,2,1982.015,223,1982,15.000000000100044
New York Jets,9.569348864613069,2,6.421953656391036,3.147395208222031,3,7,1982.015,223,1982,15.000000000100044
Oakland Raiders,-6.755842791378364,25,0.4619659223802608,-7.217808713758625,13,29,1982.015,223,1982,15.000000000100044
Philadelphia Eagles,2.095624889700077,14,2.0675077068426235,0.0281171828574537,10,16,1982.015,223,1982,15.000000000100044
Pittsburgh Steelers,2.6120868818907224,11,-1.0130433254759763,3.6251302073666976,17,3,1982.015,223,1982,15.000000000100044
San Diego Chargers,5.4098583714767,4,8.854737411006965,-3.4448790395302646,1,24,1982.015,223,1982,15.000000000100044
San Francisco 49ers,1.5580391102675557,15,3.198141606227796,-1.6401024959602402,8,23,1982.015,223,1982,15.000000000100044
Seattle Seahawks,-3.136955137378178,21,-2.6708015699096945,-0.4661535674684838,22,19,1982.015,223,1982,15.000000000100044
St. Louis Cardinals,-0.8654245540883452,17,-2.169798878932404,1.3043743248440585,19,10,1982.015,223,1982,15.000000000100044
Tampa Bay Buccaneers,-0.1397692675843232,16,-1.3489828238809736,1.2092135562966506,18,11,1982.015,223,1982,15.000000000100044
Washington Commanders,5.763264204128964,3,2.3836720773200346,3.3795921268089293,9,6,1982.015,223,1982,15.000000000100044
Atlanta Falcons,-0.846551355760065,17,1.027357607968895,-1.87390896372896,12,22,1982.016,224,1982,16.000000000076398
Baltimore Colts,-7.993323086295832,26,-4.475031778364063,-3.518291307931769,25,24,1982.016,224,1982,16.000000000076398
Buffalo Bills,2.323571916722955,13,-1.1094461154797324,3.433018032202688,18,6,1982.016,224,1982,16.000000000076398
Chicago Bears,-4.324740654829502,23,-5.094646610894132,0.76990595606463,27,15,1982.016,224,1982,16.000000000076398
Cincinnati Bengals,5.330369121418346,7,3.472062144965024,1.858306976453321,6,9,1982.016,224,1982,16.000000000076398
Cleveland Browns,-3.981322960358383,22,-5.255522151836174,1.2741991914777913,28,10,1982.016,224,1982,16.000000000076398
Dallas Cowboys,9.810601096916711,2,4.937743962251902,4.872857134664809,3,1,1982.016,224,1982,16.000000000076398
Denver Broncos,-8.84012869721103,28,-4.115883441906091,-4.72424525530494,22,25,1982.016,224,1982,16.000000000076398
Detroit Lions,2.551806859240671,11,1.522043797161433,1.0297630620792384,10,13,1982.016,224,1982,16.000000000076398
Green Bay Packers,6.654358599089679,3,4.445001502322822,2.209357096766857,5,8,1982.016,224,1982,16.000000000076398
Houston Oilers,-10.483206425919027,29,-4.200422634629669,-6.28278379128936,23,28,1982.016,224,1982,16.000000000076398
Kansas City Chiefs,-3.835092577828952,19,-4.311150197305081,0.4760576194761288,24,17,1982.016,224,1982,16.000000000076398
Los Angeles Raiders,4.368060245804752,8,4.828927279260728,-0.4608670334559754,4,19,1982.016,224,1982,16.000000000076398
Los Angeles Rams,-7.595783119440541,25,0.0231691764244725,-7.618952295865013,14,29,1982.016,224,1982,16.000000000076398
Miami Dolphins,6.078689095111255,5,1.2679397814371556,4.810749313674099,11,2,1982.016,224,1982,16.000000000076398
Minnesota Vikings,-2.201428285793824,18,-0.2019882388442553,-1.9994400469495683,15,23,1982.016,224,1982,16.000000000076398
New England Patriots,-3.860614212887019,21,-4.599562241468375,0.7389480285813552,26,16,1982.016,224,1982,16.000000000076398
New Orleans Saints,-8.633855072253786,27,-7.579883263681504,-1.0539718085722816,29,20,1982.016,224,1982,16.000000000076398
New York Giants,2.377462038382384,12,-1.650872970420393,4.028335008802777,19,5,1982.016,224,1982,16.000000000076398
New York Jets,12.79705207416096,1,8.687246480024273,4.109805594136686,2,4,1982.016,224,1982,16.000000000076398
Oakland Raiders,-6.674642891208249,24,-0.758675758249264,-5.9159671329589845,16,27,1982.016,224,1982,16.000000000076398
Philadelphia Eagles,3.6713589680723326,10,2.878001290981234,0.7933576770910984,8,14,1982.016,224,1982,16.000000000076398
Pittsburgh Steelers,3.7487291620293854,9,0.9121975266029524,2.8365316354264345,13,7,1982.016,224,1982,16.000000000076398
San Diego Chargers,5.614552678071438,6,10.396712702418997,-4.78216002434756,1,26,1982.016,224,1982,16.000000000076398
San Francisco 49ers,1.5901244728787098,14,2.993984232972651,-1.403859760093941,7,21,1982.016,224,1982,16.000000000076398
Seattle Seahawks,-3.858001365870868,20,-3.696878928542659,-0.161122437328209,21,18,1982.016,224,1982,16.000000000076398
St. Louis Cardinals,-0.5809343632121545,16,-1.6995276496357403,1.118593286423586,20,12,1982.016,224,1982,16.000000000076398
Tampa Bay Buccaneers,0.2166589766404328,15,-0.973568264794918,1.190227241435351,17,11,1982.016,224,1982,16.000000000076398
Washington Commanders,6.576229764329232,4,2.330672746380639,4.245557017948593,9,3,1982.016,224,1982,16.000000000076398
Atlanta Falcons,-4.032776051340329,21,-0.5788990023186561,-3.4538770490216724,15,24,1982.017,225,1982,17.00000000005275
Baltimore Colts,-10.010980635197864,28,-5.802162089512136,-4.2088185456857286,28,25,1982.017,225,1982,17.00000000005275
Buffalo Bills,1.0908763186440893,13,-1.2818528932550173,2.372729211899107,18,6,1982.017,225,1982,17.00000000005275
Chicago Bears,-3.485473221363365,20,-3.6598223071210816,0.174349085757717,23,17,1982.017,225,1982,17.00000000005275
Cincinnati Bengals,4.293744641769881,9,3.351477073270282,0.9422675684995993,6,13,1982.017,225,1982,17.00000000005275
Cleveland Browns,-4.778483583573791,23,-4.889342417667386,0.1108588340935956,26,18,1982.017,225,1982,17.00000000005275
Dallas Cowboys,8.681864574689435,2,4.760562874489419,3.921301700200016,4,3,1982.017,225,1982,17.00000000005275
Denver Broncos,-8.052766875940582,27,-4.630676493073223,-3.42209038286736,25,23,1982.017,225,1982,17.00000000005275
Detroit Lions,2.874483450138461,10,1.432150272077282,1.4423331780611788,11,10,1982.017,225,1982,17.00000000005275
Green Bay Packers,5.625471014845399,6,3.882935054300119,1.74253596054528,5,9,1982.017,225,1982,17.00000000005275
Houston Oilers,-10.270190472372398,29,-3.7251802036403134,-6.545010268732084,24,29,1982.017,225,1982,17.00000000005275
Kansas City Chiefs,0.700308939753228,15,-1.7344176552109614,2.4347265949641894,19,5,1982.017,225,1982,17.00000000005275
Los Angeles Raiders,6.025685194313648,5,6.530424284162303,-0.5047390898486548,3,20,1982.017,225,1982,17.00000000005275
Los Angeles Rams,-5.891849259647709,25,0.1291275927204314,-6.020976852368141,14,28,1982.017,225,1982,17.00000000005275
Miami Dolphins,6.889798671033285,4,1.2867763840883462,5.603022286944938,12,2,1982.017,225,1982,17.00000000005275
Minnesota Vikings,-1.144966353249988,17,0.7725033515311832,-1.9174697047811715,13,22,1982.017,225,1982,17.00000000005275
New England Patriots,-2.735987982116316,19,-3.526434393272617,0.7904464111563014,21,15,1982.017,225,1982,17.00000000005275
New Orleans Saints,-4.928291800521047,24,-5.806633899269254,0.8783420987482073,29,14,1982.017,225,1982,17.00000000005275
New York Giants,2.576069705497108,12,-0.9304947755955828,3.506564481092691,17,4,1982.017,225,1982,17.00000000005275
New York Jets,9.060889558160373,1,7.062241528174811,1.998648029985561,2,8,1982.017,225,1982,17.00000000005275
Oakland Raiders,-7.254101303796549,26,-2.5723646974723584,-4.681736606324192,20,26,1982.017,225,1982,17.00000000005275
Philadelphia Eagles,2.6956464859577376,11,2.771573155685332,-0.0759266697275939,7,19,1982.017,225,1982,17.00000000005275
Pittsburgh Steelers,4.4348172003920014,8,2.1876826503292497,2.247134550062752,9,7,1982.017,225,1982,17.00000000005275
San Diego Chargers,4.967594767738604,7,10.559634163760045,-5.592039396021441,1,27,1982.017,225,1982,17.00000000005275
San Francisco 49ers,0.9347267640298964,14,1.9255015747453523,-0.9907748107154558,10,21,1982.017,225,1982,17.00000000005275
Seattle Seahawks,-4.265359431792783,22,-5.55413043978825,1.288771007995467,27,11,1982.017,225,1982,17.00000000005275
St. Louis Cardinals,-2.2903212849621544,18,-3.542908120249793,1.2525868352876388,22,12,1982.017,225,1982,17.00000000005275
Tampa Bay Buccaneers,-0.1110594926828758,16,-0.6439306273836511,0.5328711347007753,16,16,1982.017,225,1982,17.00000000005275
Washington Commanders,8.40063046159462,3,2.226660053042738,6.173970408551882,8,1,1982.017,225,1982,17.00000000005275
Atlanta Falcons,-4.075815194973576,21,-0.4373607321392104,-3.638454462834365,16,25,1982.101,226,1982,101.00000000011278
Baltimore Colts,-9.106439015072803,28,-5.932998077014062,-3.173440938058743,27,23,1982.101,226,1982,101.00000000011278
Buffalo Bills,1.6528615821361268,13,-1.3443083757406875,2.9971699578768147,18,5,1982.101,226,1982,101.00000000011278
Chicago Bears,-3.920926402524208,20,-3.892525147677111,-0.0284012548470968,22,17,1982.101,226,1982,101.00000000011278
Cincinnati Bengals,1.6540931558247207,12,2.7435413082024978,-1.0894481523777768,7,21,1982.101,226,1982,101.00000000011278
Cleveland Browns,-5.715798374002265,24,-5.910291987154364,0.1944936131520982,26,15,1982.101,226,1982,101.00000000011278
Dallas Cowboys,8.742206327544745,3,5.0643800805370525,3.677826247007692,5,3,1982.101,226,1982,101.00000000011278
Denver Broncos,-8.441748325756532,27,-4.885581967452373,-3.5561663583041594,25,24,1982.101,226,1982,101.00000000011278
Detroit Lions,1.7814996040283668,11,0.493113087307612,1.2883865167207549,13,11,1982.101,226,1982,101.00000000011278
Green Bay Packers,7.577935698330855,5,5.776508318953272,1.801427379377583,4,8,1982.101,226,1982,101.00000000011278
Houston Oilers,-11.223622817844248,29,-4.303403820211895,-6.920218997632353,24,29,1982.101,226,1982,101.00000000011278
Kansas City Chiefs,1.1052330954442426,14,-1.539344684382154,2.6445777798263963,19,7,1982.101,226,1982,101.00000000011278
Los Angeles Raiders,6.075923206438543,6,6.080378862556422,-0.0044556561178787,3,16,1982.101,226,1982,101.00000000011278
Los Angeles Rams,-5.8486522685846944,25,0.2812552737375786,-6.1299075423222735,14,28,1982.101,226,1982,101.00000000011278
Miami Dolphins,8.235783609972914,4,2.230585603928811,6.005198006044104,9,2,1982.101,226,1982,101.00000000011278
Minnesota Vikings,-0.4454115939284623,17,1.4309308790611466,-1.876342472989609,12,22,1982.101,226,1982,101.00000000011278
New England Patriots,-2.6804155218691674,18,-3.0873177968476275,0.40690227497846,20,13,1982.101,226,1982,101.00000000011278
New Orleans Saints,-4.599684285442724,22,-5.940030931928402,1.340346646485679,28,10,1982.101,226,1982,101.00000000011278
New York Giants,2.479444315749788,9,-1.1249070237783951,3.604351339528183,17,4,1982.101,226,1982,101.00000000011278
New York Jets,12.015110016305094,1,9.037359497919724,2.9777505183853705,2,6,1982.101,226,1982,101.00000000011278
Oakland Raiders,-8.141106932240355,26,-4.193893972509339,-3.947212959731016,23,26,1982.101,226,1982,101.00000000011278
Philadelphia Eagles,2.1879404457589406,10,2.3558898824211107,-0.1679494366621701,8,18,1982.101,226,1982,101.00000000011278
Pittsburgh Steelers,3.3561831297185063,8,1.7245118662670431,1.631671263451463,10,9,1982.101,226,1982,101.00000000011278
San Diego Chargers,5.210448926403625,7,10.875684054198718,-5.665235127795094,1,27,1982.101,226,1982,101.00000000011278
San Francisco 49ers,0.5736919469258138,15,1.6344885952657666,-1.060796648339953,11,20,1982.101,226,1982,101.00000000011278
Seattle Seahawks,-5.067573701500326,23,-6.353936665631432,1.2863629641311056,29,12,1982.101,226,1982,101.00000000011278
St. Louis Cardinals,-3.5194644662921912,19,-3.333076965339587,-0.1863875009526043,21,19,1982.101,226,1982,101.00000000011278
Tampa Bay Buccaneers,0.1671384403066559,16,-0.2139245701780037,0.3810630104846597,15,14,1982.101,226,1982,101.00000000011278
Washington Commanders,9.971165399142606,2,2.764275412271023,7.206889986871583,6,1,1982.101,226,1982,101.00000000011278
Atlanta Falcons,-4.147840147225498,21,-0.4790419283991486,-3.668798218826349,16,24,1982.102,227,1982,102.00000000008913
Baltimore Colts,-8.52381959728584,26,-5.645090639799829,-2.878728957486011,26,23,1982.102,227,1982,102.00000000008913
Buffalo Bills,2.2410096301430267,10,-0.9756345710064444,3.216644201149471,17,5,1982.102,227,1982,102.00000000008913
Chicago Bears,-4.035746548417689,20,-3.6754423039322464,-0.3603042444854422,22,19,1982.102,227,1982,102.00000000008913
Cincinnati Bengals,1.3063173603625822,13,2.948326097036565,-1.6420087366739833,7,22,1982.102,227,1982,102.00000000008913
Cleveland Browns,-5.779279699906486,24,-5.831693833775037,0.0524141338685503,28,16,1982.102,227,1982,102.00000000008913
Dallas Cowboys,9.573306621700375,4,6.428487203286147,3.1448194184142286,4,6,1982.102,227,1982,102.00000000008913
Denver Broncos,-9.12298716265376,27,-5.008934538371865,-4.114052624281894,24,25,1982.102,227,1982,102.00000000008913
Detroit Lions,1.5879946222739096,12,0.4124212155969115,1.1755734066769985,14,11,1982.102,227,1982,102.00000000008913
Green Bay Packers,7.156166051095289,5,6.6114267788524765,0.5447392722428122,3,13,1982.102,227,1982,102.00000000008913
Houston Oilers,-11.295372581460889,29,-4.420694205070555,-6.874678376390333,23,29,1982.102,227,1982,102.00000000008913
Kansas City Chiefs,1.0934995576635589,14,-1.1345942897037944,2.2280938473673526,19,7,1982.102,227,1982,102.00000000008913
Los Angeles Raiders,5.741111515898727,6,4.707228015615559,1.0338835002831674,5,12,1982.102,227,1982,102.00000000008913
Los Angeles Rams,-6.018467557686612,25,0.5035206275802064,-6.521988185266818,13,28,1982.102,227,1982,102.00000000008913
Miami Dolphins,10.340677995077298,3,3.1394482883908097,7.2012297066864885,6,2,1982.102,227,1982,102.00000000008913
Minnesota Vikings,-0.0413073707511374,17,1.0875018660091862,-1.1288092367603235,12,20,1982.102,227,1982,102.00000000008913
New England Patriots,-2.017997093993438,18,-2.544516213694057,0.5265191197006188,20,14,1982.102,227,1982,102.00000000008913
New Orleans Saints,-4.1528819185946695,22,-5.777662836642304,1.6247809180476347,27,8,1982.102,227,1982,102.00000000008913
New York Giants,2.4747326448178417,9,-0.9787034998749712,3.453436144692813,18,4,1982.102,227,1982,102.00000000008913
New York Jets,12.467700637457224,1,8.292453770753553,4.17524686670367,2,3,1982.102,227,1982,102.00000000008913
